765371328,Knight,Dorothy,,,Prioress of Swine,c 1538-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
1v53jw97x,Kay,Thomas,d 1643,,Prebendary of Botevant,1626-1643,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
9019s2443,Lawrance,James,,,"Prior of Watton; Prior of Ellerton on Spalding Moor\, c 1534-1538",0000-0000,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Lowrance,Lorance"
zg64tk92g,Kyppes,Joan,,,Prioress of Kirklees,0000-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Kyppax,Kepasse,Kepax,Kepes,Kypax,Keps,Kepast"
pn89d6567,Kylburne,Elizabeth,,,Prioress of Nunburnholme,1534-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Kalbourne,Kilbourne"
2b88qc16g,Langton,Anne,,,Prioress of Nun Appleton,1507-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Lanketon
c821gj77m,Langridge,Richard,d 1547,,Archdeacon of Cleveland,1534-1547,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
n583xt96p,Langdale,Alban,d 1580,,Prebendary of Ampleforth,1554-1559,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
2j62s484w,Lakin,Thomas,d 1575,,Prebendary of Wistow,1564-1575,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
kh04dp681,Layton,Richard,c 1498-1544,Master,"Dean of York; Prebendary of Ulleskelf\, 1539-1544",1539-1544,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
6w924b80w,Leanwodd,William,,,Prior of Newburgh,1538-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Lenewoode,Levyngwoode,Lenewodd,Lenewode"
2227mp645,Ledes,John,,,Abbot of Byland,1525-1538,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Leedes,Alanebridge,Ledys,Alanbrigge,Alanebrigge,Alanbridge"
z316q156s,Laxe,John,,,Prior of Snaith,c 1537-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Yorke
rf55z768s,Lee,Edward,1482-1544,,Archbishop of York,1531-1544,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
7m01bk68h,Layton,William,d 1551,,Prebendary of Ulleskelf,1544-1551,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8w32r560x,Leake,Richard,d 1645,,Prebendary of Grindal,1616-1645,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
sf268508b,Lepington,John,,,"Prior of St Andrew\, York",0000-1538,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Lexyngton,Lepyngton"
sb3978261,Lord,Elizabeth,,,Prioress of Wilberfoss,1512-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Lorde
8623hx730,London,John,1486-1543,,Prebendary of Bilton,1519-1542,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
z316q1572,Lindley,Christopher,d 1610,,Prebendary of Husthwaite,1570-1610,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
m900nt420,Lister,William,,,Prebendary of Holme (Archiepiscopi),1615-1623,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
4q77fr34w,Lindley,Daniel,,,Prebendary of Knaresborough,1619-1625,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
cn69m413j,Magnus,Thomas,1464-1550,Master,Archdeacon of the East Riding,1504-1550,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
fn106x93g,Lyon,Elizabeth,,,Prioress of Keldholme,1534-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Lyyon
hd76s004z,Marsar,Thomas,d 1547,Master,Prebendary of Langtoft,1541-1547,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
7m01bk69s,Lutton,Anne,d 1551,,Prioress of Handale,1532-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
g732d8963,Maisters,Richard,d 1588,,Prebendary of Fridaythorpe,1563-1588,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
cj82k728n,Lowe,Arthur,,Master,Prebendary of Fridaythorpe,1554-1563,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
gx41mh86p,Malton,Christopher,,,Archdeacon of Cleveland,1564-1570,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
1831cj937,Matthew,Tobias,? 1544-1628,,Archbishop of York,1606-1628,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/","Tobie,Toby"
f4752g73w,Marshall,Cuthbert,d 1550,,"Archdeacon of Nottingham; Prebendary of Husthwaite\, 1526-1550",1528-1550,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
4t64gn17g,Matthew,John,,,Prior of Richmond,c 1535-c 1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Mather
18,Massey,John,,,Abbot of Combermere,1533-1535,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Marcy,Massie,Massy"
4m90dv48q,Marsh,Richard,d 1663,,Archdeacon of York,1641-1663,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
7s75dc377,Marshall,Mary,,,Prioress of Rosedale,1527-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
td96k248x,Maude,Timothy,d 1625,,Prebendary of Holme (Archiepiscopi),1623-1625,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
jd472w45t,Maulevorey,Ralph,d 1551,,Prior of Kingston-upon-Hull,c 1523-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Malevorey,Malevourie: Malyvere,Malyverer"
gb19f5810,Mone,Richard,d 1541,,Prior of Bolton,1513-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Moone,Mowne,Moyne,Moon"
6w924b815,May,John,d 1598,,Archdeacon of the East Riding,1569-1588,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
tx31qh71t,Monteigne,George,1569-1628,,Archbishop of York,1628-1628,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae","Mountain (ODNB),Montaigne"
47429912h,May,William,c 1505-1560,,Archbishop of York,1560-1560,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
r207tp32d,Mooke,William,d 1545,Master,Prebendary of Tockerington,1531-1545,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
jd472w463,Neale,Richard,1562-1640,,Archbishop of York,1632-1640,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",Neile (ODNB)
j098zb10q,Nendyke,Katherine,,,Prioress of Wykeham,1508-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Endyk,Endyke,Nendik"
v692t621m,Neale,John,d 1675,,"Archdeacon of Cleveland; Prebendary of North Newbald\, 1634-1660; Prebendary of Strensall\, 1660-",1638-1675,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
9c67wm84w,Morton,Thomas,? 1564-1659,,Prebendary of Husthwaite,1610-1632,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
6h440s459,Mowse,William,d 1588,,Prebendary of Botevant,1561-1570,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",Mouse (ODNB)
g732d897c,Morley,Geoffrey,,,Prebendary of Strensall,1554-1567,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
z603qx40z,Norman,Richard,d 1566,Master,Prebendary of Holme (Archiepiscopi),1558-1566,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
1c18df79x,Normavell,Eleanor,,,Prioress of Nun Appleton,0000-0000,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Normabell
05741r698,Newton,Francis,d 1572,,Prebendary of North Newbald,1560-1572,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
4x51hj00j,Nowell,Lawrence,c 1516-1576,,Prebendary of Ampleforth,1566-1576,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
xp68kg21m,Newman,John,d 1547,,Prebendary of Warthill,1510-1547,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
3484zg88m,Neville,Robert,d 1550,,Prebendary of Bilton,1550-1550,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8c97kq405,Norton,Baldwin,,,Prebendary of Langtoft,1559-1562,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8336h189t,Paske,Thomas,d 1662,,Prebendary of Ulleskelf,1628-1662,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
tx31qh723,Palmes,George,,,"Archdeacon of York; Prebendary of Givendale\, 1539-1544; Prebendary of Wetwang\, 0000-1559",1544-1560,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
vm40xr56k,Paddy,Richard,,,Prior of St Bees,c 1536-1538,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Padde,Paddye"
6h440s46k,Parkinson,Martin,d 1569,,Archdeacon of the East Riding,1568-1569,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
j9602060k,Parry,Henry,d 1571,,Prebendary of Botevant,1570-1571,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
4t64gn18r,Palmer,Richard,d 1631,,Precentor of York,1624-1631,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
1831cj94h,Phillipps,John,? 1555-1633,,Archdeacon of Cleveland,1601-1619,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",Phillips (ODNB)
5x21tf405,Paslew,John,d 1537,,Abbot of Whalley,1507-1537,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Passelewe,Paslewe"
4t64gn191,Peterson,Robert,c 1495-1555,,Prebendary of Masham,1538-1545,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
nv9352841,Perrott,Richard,d 1641,,Prebendary of Osbaldwick,1626-1641,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
p8418n224,Piers,John,1523-1594,,Archbishop of York,1589-1594,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
3484zg89w,Pierpoint,William,,,Prebendary of Husthwaite,1551-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
9019s245c,Petre,Richard,,,Prebendary of Knaresborough,1552-1572,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
3484zg90n,Pursglove,Robert,1504-1580,,"Archdeacon of Nottingham; Suffragan Bishop of Hull\, 1538-1559; Prebendary of Langtoft\, 1538-1541; Prebendary of Wistow\, 1541-1559",1550-1559,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
qn59q399p,Remington,Richard,d 1615,,"Archdeacon of Cleveland; Archdeacon of the East Riding\, 1589-1615; Prebendary of North Newbald\, 1586-1615",1582-1589,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
p5547r37h,Raighton,Elizabeth,,,Prioress of Baysdale,1527-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Rowghton,Rawghton,Rughton,Roughton,Raughton,Rawgton"
2v23vt37b,Ramsden,Robert,d 1598,,Archdeacon of York,1575-1598,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
pz50gw09d,Quarles,Edward,d ? 1657,,Prebendary of South Newbald,1637-1657,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
2f75r800t,Raynolds,Thomas,,,Prebendary of North Newbald,1540-1559,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
cz30ps65n,Power,William,,,Prebendary of Riccall,1572-1594,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
9880vq965,Ripley,John,d c 1563,,Abbot of Kirkstall,1528-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Rippley,Rypeley,Browne,Rypley"
2j62s4855,Robinson,William,d 1642,,Archdeacon of Nottingham,1635-1642,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8623hx748,Robinson,William,,,Prebendary of Tockerington,1545-0000,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
cr56n0995,Riseley,Richard,d 1558,,Prebendary of Wetwang,1557-1558,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
w3763676r,Rokeby,John,d 1573,,Precentor of York,1545-1573,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
d504rk335,Ridley,Henry,,,Prebendary of Tockerington,1583-1587,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
br86b3570,Robinson,William,,,Prebendary of Weighton,1602-1633,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
ng451h485,Sagar,Stephen,d c 1551,Master,Prebendary of Givendale,1544-1548,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae","Whalley\, Whally (ODNB)"
rv042t05q,Roundale,Richard,d 1550,,Prior of Healaugh Park,1521-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Roundall,Rowndall,Rundall"
8336h190k,Salkeld,Lancelot,c 1499-1560,,Prior of Carlisle,c 1530-1540,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
0r967372b,Rokesby,Christopher,,,Abbot of Coverham,c 1535-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Raper,Reper,Roxby"
8s45q877v,Rokeby,William,d 1568,,Archdeacon of the East Riding,1558-1568,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
2801pg34x,Sandys,Edwin,? 1519-1588,,Archbishop of York,1577-1588,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
gm80hv32k,Sedburgh,Adam,d 1537,,Abbot of Jervaulx,1533-1537,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Sedber,Sadbargh,Sedbarre,Sedbarge"
bk128989j,Sandys,Edwin,1561-1629,Sir,Knight; Prebendary of Wetwang,1582-1602,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
j098zb110,Scambler,Edmund,c 1520-1594,,Prebendary of Wistow,1559-1564,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
ht24wj40p,Scott,John,d c 1644,,"Dean of York; Prebendary of Tockerington\, 1624-1644",1625-1644,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
5h73pw048,Searle,Thomas,d 1633,,Prebendary of North Newbald,1631-1633,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8g84mm259,Sandys,Miles,,,"Prebendary of North Newbald; Prebendary of Weighton\, 1586-1602",1585-1586,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
tq57nr00k,Saunders,Laurence,,,Prebendary of Botevant,1552-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
02870v844,Selby,Robert,d 1559,,Abbot of Selby,1526-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Roger,Rogers"
73666448x,Slyngesby,Joan,,,Prioress of Nun Monkton,c 1526-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
5d86p020k,Smith,Henry,d ? 1642,,Prebendary of Bole,1613-1642,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
z890rt26b,Seton,John,,,Prebendary of Ulleskelf,1554-1559,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
pk02c974p,Smelt,Richard,,,Prebendary of Knaresborough,1625-1640,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
zk51vg77m,Spark,Thomas,,,Prior of Holy Island,1535-c 1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Sparke
jm214p12r,Steward,Zachary,d c 1618,,Prebendary of Ampleforth,1600-1618,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
b8515n36q,Stanhope,George,d 1644,,Precentor of York,1631-1644,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
mw22v545k,Spycer,Richard,d ? 1578,,Prebendary of Stillington,1572-1572,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
736664496,Spencer,Miles,d 1570,,Prebendary of Riccall,1510-1570,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
4f16c2806,Stokes,John,d 1568,,Archdeacon of York,1560-1568,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
c821gj78w,Stanhope,Edward,,,Prebendary of Botevant,1572-1591,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8c97kq41f,Stoppes,Richard,d 1546,,Abbot of Meaux,1523-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Stops,Stowpz,Stopes,Stopesse,Stowpez,Stopys"
b8515n370,Swale,Richard,d 1608,Sir,Knight; Prebendary of South Newbald,1589-1608,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
f4752g745,Swalwell,John,,,Master of Jarrow,0000-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Swallvell
3b5918567,Thomas,William,d 1614,,Prebendary of Bilton,1591-1614,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
z603qx417,Swinnock,John,d ? 1658,,Prebendary of Weighton,1633-1658,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
sn009x77v,Taylor,William,,,"Prebendary of Givendale; Prebendary of Fenton\, 1558-1559",1556-1558,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
4m90dv490,Thackham,Thomas,,,Prebendary of Langtoft,1562-1563,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
d217qp48j,Thornborough,John,? 1551-1641,,"Dean of York; Prebendary of Tockerington\, 1590-1617",1589-1617,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
tq57nr01v,Thornton,William,,,"Abbot of St Mary\, York",1531-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Thorneton,Dente,Dent"
g445cd121,Thurscros,Henry,,,"Archdeacon of Cleveland; Prebendary of Osbaldwick\, 1608-1614; Prebendary of Langtoft\, 1614-1622",1619-1635,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,Thurscross (CP)
ns064602j,Thwaites,James,,,Prior of Pontefract,c 1527-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Thwayts,Thwaytys,Thawtys,Qwaytes"
05741r701,Todd,William,,,Prior of Malton,c 1526-1537,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Tood,Tod,Todde"
j67313767,Thurscros,Timothy,,,"Archdeacon of Cleveland; Prebendary of Langtoft\, 1622-1671",1635-1638,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
c534fn93r,Towers,Robert,d 1585,,Prebendary of Langtoft,1577-1585,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
6395w7085,Vannes,Peter,c 1488-1563,Master,Prebendary of Bole,1535-1563,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
2v23vt38m,Turner,William,1510-1568,,Prebendary of Botevant,1550-1552,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
gq67jr16q,Warcoppe,Joan,,,Prioress of Watton,0000-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Warcope
fq977t769,Turry,Edmund,,,Abbot of Newminster,1527-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Tyrry
j9602061v,Triplett,Thomas,d 1670,,Prebendary of Fenton,1641-1670,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
n870zq801,Truslove,Robert,,Master,Prebendary of Warthill,1547-0000,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
dr26xx37v,Tunstall,Ralph,d 1619,,Prebendary of Knaresborough,1572-1619,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
9s1616164,Warde,Isabel,,,"Prioress of St Clement\, York",1518-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Ward
zs25x846c,Welshe,Henry,d 1559,,Prebendary of South Newbald,1559-1559,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
ff365524z,Watson,Robert,,Master,Prebendary of Strensall,1552-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
hh63sv88v,Warner,Agnes,,,Prioress of Watton,0000-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
st74cq441,Warner,John,d 1565,,Archdeacon of Cleveland,1547-1564,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
kh04dp699,Ward,Samuel,d 1643,,Prebendary of Ampleforth,1618-1643,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8c97kq42q,Wells,John,d 1570,,Prebendary of Husthwaite,1568-1570,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
cv43nw80h,Whitehead,Hugh,d 1551,,"Dean of Durham; Prior of Durham\, 1520-1539",1541-1551,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Whitehede
6h440s47v,Wickham,Henry,d 1641,,"Archdeacon of York; Prebendary of Fenton\, 1614-1641",1624-1641,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
x346d417f,Westbye,Thomas,d ? 1544,,Archdeacon of York,1540-1544,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
8g84mm26k,Wilkinson,William,d 1613,,Prebendary of Fridaythorpe,1588-1613,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
z603qx42h,Wilforde,James,d ? 1605,,Prebendary of Stillington,1578-1605,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
7m01bk70j,Whalley,Walter,d 1617,,Prebendary of Strensall,1600-1617,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
zs25x847n,Whiting,Henry,d 1545,,Prebendary of Osbaldwick,1541-1545,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
7m01bk71t,Williams,Eleanor,,,Prioress of Thicket,c 1529-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"William,Ellen,Wylliam"
b2773v68h,Williamson,George,d 1564,,Prebendary of Husthwaite,1554-1564,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
6d56zw619,Williams,John,1582-1650,,Archbishop of York,1641-1650,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
hq37vn57m,Wilson,John,,Master,Prebendary of South Cave,1549-1549,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
gb19f5828,Williamson,Caesar,,,Prebendary of Bugthorpe,1641-1663,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
n009w228g,Williams,Henry,,,Prebendary of Fridaythorpe,1535-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
pv63g024f,Williams,Arthur,,,Prebendary of Fenton,1579-1602,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
k35694332,Wode,William,d 1537,,Prior of Bridlington,1531-1537,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,"Wod,Wode,Wood"
kw52j805z,Wilson,John,d 1557,,Prior of Mount Grace,1522-1539,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Wylson
nz805z68q,Worsley,Edmund,d 1552,Master,Prebendary of Bugthorpe,1536-1552,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
wm117n96b,Wilson,Nicholas,d 1586,Master,Prebendary of Weighton,1562-1586,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
2801pg356,Wilson,Nicholas,d 1548,,Prebendary of Bilton,1542-1548,"http://www.oxforddnb.com/,http://www.british-history.ac.uk/search/series/fasti-ecclesiae",
br86b3588,Wilson,Thomas,,,Prebendary of Bilton,1550-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
r207tp33p,Wilson,Miles,,,Prebendary of Ulleskelf,1551-1554,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
2z10wq237,Wotton,Nicholas,c 1497-1567,,"Dean of York; Prebendary of Osbaldwick\, 1546-1567",1544-1567,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
fn106x94r,Yodson,Thomas,,,Prior of Marton,1531-1536,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,Jodson
g445cd139,Wyngham,Robert,,,Prior of Hilbre,0000-1540,http://www.cambridge.org/gb/academic/subjects/history/british-history-1066-1450/heads-religious-houses-england-and-wales-iii-13771540?format=PB,
7m01bk723,Young,Thomas,1507-1568,,Archbishop of York,1561-1568,"http://www.british-history.ac.uk/search/series/fasti-ecclesiae,http://www.oxforddnb.com/",
bv73c0402,Young,John,d 1654,,Prebendary of Riccall,1613-1654,http://www.british-history.ac.uk/search/series/fasti-ecclesiae,
