New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Person - place of residence - as written,Role - role in entry,Role - associated place - as written,Role - associated place - type,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 6,Status 6 - place - as written,Status 6 - place - type
5,32,,,,,,,,,addressee,,,,chapter,beati Petri,,[cathedral church],,,,,,,,,,,,,,,
5,33,,,Alexander,,[Neville],,,,sender,,,,archbishop,Ebor',,diocese,,,,,,,,,,,,,,,
5,33,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
5,33,,,,,,,,,addressee,,,,dean,Ebor',,church,,,,,,,,,,,,,,,
5,33,,,Gregory XI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
5,33,,Master,John,de,Shephay,Doctor of Laws,,,new canon and prebendary,,,,canon,[York],,diocese,prebendary,[Stillington],prebend,,,,,,,,,,,,
5,33,,Sir,Guy,[de],[Maillesec],,,,former canon and prebendary,,,,cardinal-priest,Sancte Crucis,S. Crux in Jerusalem,titular church,,,,,,,,,,,,,,,
5,33,,Master,John,,Clifford,,,,proctor of new canon and prebendary,,,,dean,Ebor',,church,Treasurer,,,,,,,,,,,,,,
5,34,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,diocese,,,,,,,,,,,,,,,
5,34,,,,,,,,,addressee,,,,,,,,,,,,,,,,,,,,,,
5,34,,,,,,,,,,,,,canons,Ripon',,collegiate church,,,,,,,,,,,,,,,
5,34,,,,,,,,,,,,,chapter,Ripon',,collegiate church,,,,,,,,,,,,,,,
5,34,,Sir,Guy,de,Rauclif,,,,new prebendary,,,,prebendary,Gyvendale,,prebend,,,,,,,,,,,,,,,
5,34,,Master,John,de,Thoresby,,,,new prebendary,,,,prebendary,Neuwik,,prebend,,,,,,,,,,,,,,,
5,34,,Master,John,de,Krakhall,,,,new prebendary,,,,prebendary,Staynwegges,,prebend,,,,,,,,,,,,,,,
5,34,,Master,Adam,de,Thornton',,,,new prebendary,,,,prebendary,Monketon',,prebend,,,,,,,,,,,,,,,
5,34,,Sir,John,de,Sleford,,,,new prebendary,,,,prebendary,Stodelay,,prebend,,,,,,,,,,,,,,,
5,34,,Sir,John,de,Armesthorp,,,,new prebendary,,,,prebendary,Sharrowe,,prebend,,,,,,,,,,,,,,,
5,34,,Sir,John,de,Kendale,,,,new prebendary,,,,prebendary,Thorp,,prebend,,,,,,,,,,,,,,,
5,34,,,John,de,Walkyngham,,,,proctor of new prebendary,,,,chaplain,,,,,,,,,,,,,,,,,,
5,34,,,John,de,Klint,,,,proctor of new prebendary,,,,chaplain,,,,,,,,,,,,,,,,,,
5,34,,,John,de,Alhalowgate,,,,proctor of new prebendary,,,,chaplain,,,,,,,,,,,,,,,,,,
5,35,,,Thomas,,[Brantingham],,,,sender,,,,bishop,Exonien',,diocese,,,,,,,,,,,,,,,
5,35,,,Alexander,,[Neville],,,,addressee,,,,archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,
5,35,,,Alexander,,[Neville],,,,sender,,,,archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,
5,35,,,Thomas,,[Brantingham],,,,addressee,,,,bishop,Exonien',,diocese,,,,,,,,,,,,,,,
5,35,,Sir,Thomas,,Orgrave,,,,subject of exchange,,,,archdeacon,Cornub',,archdeaconry,canon,Wellen',church,prebendary,Combe prima,prebend,,,,,,,,,
5,35,,Master,Robert,de,Braybrok,,,,subject of exchange,,,,canon,Ebor',,cathedral church,prebendary,Frydaythorp,prebend,,,,,,,,,,,,
5,35,,,John,,[Harewell],,,,agreeing to exchange,,,,bishop,Bathon' et Wellen',,diocese,,,,,,,,,,,,,,,
5,35,,Master,Nicholas,de,Braibrok,,,,proctor of subject of exchange,,,,canon,Exonien',,church,prebendary,Exonien',church,,,,,,,,,,,,
5,35,,Sir,William,,Feryby,,,,proctor of subject of exchange,,,,canon,[Ebor'],,church,prebendary,[Ebor'],church,,,,,,,,,,,,
5,36,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[Ebor'],,archdiocese,,,,,,,,,,,,,,,
5,36,,Sir,John,,Clynt,,,,addressee,,,,perpetual chantry chaplain,"ad altar' Sancti Andree Apostoli, Ripon'",,collegiate church,,,,,,,,,,,,,,,
5,36,,Sir,John,de,Thoresby,,,,sender,,,,archbishop,[Ebor'],,archdiocese,,,,,,,,,,,,,,,
5,36,,Sir,John,,Clint,,,,addressee,,,,perpetual chantry chaplain,"ad altar' Sancti Andree Apostoli, Ripon'",,collegiate church,,,,,,,,,,,,,,,
6,37,,,Alexander,,[Neville],,,,sender,,,,archbishop,Ebor',,diocese,,,,,,,,,,,,,,,
6,37,,,,,,,,,addressees,,,,chapter,beati Petri Ebor',,cathedral church,,,,,,,,,,,,,,,
6,37,,Master,Robert,,Braybrok,,,,subject of exchange,,,,prebendary,Fridaythorp,,prebend,,,,,,,,,,,,,,,
6,37,,Sir,Thomas,,Orgrave,,,,subject of exchange,,,,archdeacon,Cornub',,archdeaconry,prebendary,Combe prima,prebend,,,,,,,,,,,,
6,38,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,38,,,,,,,,,addressees,,,,chapter,beati Petri Ebor',,cathedral church,,,,,,,,,,,,,,,
6,38,,Master,John,de,Colton,,,,new canon and prebendary,,,,archdeacon,Dubleni,,,canon,Brighthorp,canonry,prebendary,Brighthorp,prebend,,,,,,,,,
6,38,,,Radulphi,de,Stoke,,,,proctor of new canon and prebendary,,,,,,,,,,,,,,,,,,,,,,
6,38,,Sir,John,de,Stoke,,,,nominated canon and prebendary before death,,,,,,,,,,,,,,,,,,,,,,
6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,39,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,39,,Master,Humphrey,de,Cherleton,,,,addressee,,,,archdeacon,Richem',,archdeaconry,,,,,,,,,,,,,,,
6,39,,Master,John,de,Crakhall,,,,subject of exchange,,,,canon,Ripon',,collegiate church,prebendary,Staynwyggees,prebend,,,,,,,,,,,,
6,39,,Sir,William,de,Wanton',,,,subject of exchange,,,,vicar,Farnham,,church,,,,,,,,,,,,,,,
6,40,,,[Alexander],,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,40,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
6,40,,Master,Roger,de,Pikeryng,,,,subject of exchange,,,,succentor,Ebor',,church,,,,,,,,,,,,,,,
6,40,,Sir,John,de,Sutton',,,,subject of exchange,,,,rector,Helm in Spaldyngmore,,church,,,,,,,,,,,,,,,
6,41,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,41,,Sir,Nicholas,de,Luda,,,,commissioner,,,,canon,Beverlac',,collegiate church,,,,,,,,,,,,,,,
6,41,,Sir,Richard,de,Thoern',,,,commissioner,,,,canon,Beverlac',,collegiate church,,,,,,,,,,,,,,,
6,41,,Sir,William,de,Bauchon',,,,subject of purgation,,,,vicar-choral,[Beverley],,collegiate church,,,,,,,,,,,,,,,
6,42,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,42,,,Richard II,,,,,,addressee,,,,king,,,,,,,,,,,,,,,,,,
6,42,,,Richard II,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
6,42,,,Alexander,,[Neville],,,,addressee,,,,archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,
6,42,,,,,,,,,,,,,duke,Lancastr',,duchy,,,,,,,,,,,,,,,
6,42,,,,,,,,,collector,,,,abbot,"beate Marie, Ebor'",,monastery,,,,,,,,,,,,,,,
6,42,,,,,,,,,collector,,,,prior,Thurgarton,,monastery,,,,,,,,,,,,,,,
6,43,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,archdiocese,,,,,,,,,,,,,,,
6,43,,Master,John,de,Thoresby,,,,addressee,,,,canon,Rypon',,collegiate church,,,,,,,,,,,,,,,
6,43,,Master,Hugh,de,Arlam,,,,"prebend, expecting",,,,dean,Cestr' in Strata,,collegiate church,,,,,,,,,,,,,,,
6,43,,Sir,John,,Sleford,,,,former prebendary,,,,prebendary,Stodelay (Ripon'),,collegiate church,,,,,,,,,,,,,,,
7,44,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,,,,,,,,,,,,,,,,
7,44,,,,,,,,,addressees,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
7,44,,Sir,Thomas,,Oldyngtoun',,,,"former canon, prebendary and sacrist",,,,canon,Warthill,,canonry,prebendary,Warthill,prebend,sacrist,Beverl',collegiate church,,,,,,,,,
7,44,,Master,Hugh,de,Wymondswold,,,,"new canon, prebendary and sacrist",,,,canon,Ravenesbury (Sar'),,canonry,prebendary,Ravenesbury,prebend,,,,,,,,,,,,
7,45,,,[Alexander],,[Neville],,,,sender,,,,[archbishop],[York],,,,,,,,,,,,,,,,,
7,45,,,,,,,,,addressee,,,,dean,"Christianitatis, Ebor'",,deanery?,,,,,,,,,,,,,,,
7,45,,Master,Hugh,de,Wymondswold,,,,"new canon, prebendary and sacrist",,,,canon,Ravenesbury (Sar'),,canonry,prebendary,Ravenesbury,prebend,,,,,,,,,,,,
7,46,,,,,,,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,46,,Master,Peter,de,Ruspys,,,,addressee,,,clerico Florentino,canon,Strensale,,canonry,prebendary,Strensale,prebend,,,,,,,,,,,,
7,46,,Sir,Francis,,[Teobaldeschi],,,,former canon and prebendary,,,,cardinal-priest,Sancte Sabine,S. Sabina,titular church,,,,,,,,,,,,,,,
7,47,,,Alexander,,[Neville],,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,47,,,,,,,,,addressee,,,,chapter,beati Petri Ebor',,cathedral church,,,,,,,,,,,,,,,
7,47,,Master,Peter,de,Ruspys,in decretisque licentiato,,,new canon and prebendary,,,clerico Florentino,canon,Strensale,,canonry,prebendary,Strensale,prebend,,,,,,,,,,,,
7,48,,,Alexander,,[Neville],,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,48,,Sir,John,de,Seggefeld,,,,addressee,,,,priest,,,,new canon and prebendary,,,,,,,,,,,,,,
7,48,,Master,John,,Crakhall,,,,former canon and prebendary,,,,canon,Staynwygges,,canonry,prebendary,Staynwygges,prebend,,,,,,,,,,,,
7,49,,,,,,,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,49,,,,,,,,,addressees,,,,chapter,Ripon',,church,,,,,,,,,,,,,,,
7,49,,[Sir],[John],[de],[Seggefeld],,,,new canon and prebendary,,,,priest,,,,canon,Staynwygges,canonry,prebendary,Staynwygges,prebend,,,,,,,,,
7,50,,,Alexander,,[Neville],,,,party 1,,,,archbishop,[York],,diocese,,,,,,,,,,,,,,,
7,50,,Sir,Michael,de la,Pole,,,,party 2,,,,knight,,,,,,,,,,,,,,,,,,
7,50,,,Richard II,,,,,,licensor,,,,king,,,,,,,,,,,,,,,,,,
7,51,,,Alexander,,,,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,51,,,,,,,,,addressees,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
7,51,,,Urban VI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
7,51,,Master,Nicholas,de,Feriby,Bachelor of Laws,,,new canon and prebendary,,,,canon,Stilyngton',,canonry,prebendary,Stilyngton',prebend,,,,,,,,,,,,
7,51,,,Gerald [Gerard],,Alun [de Puy],,,,former canon and prebendary,,,,cardinal-priest,Sancti Clementis,S. Clemens,titular church,,,,,,,,,,,,,,,
7,52,,,Alexander,,,,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,52,,,Richard II,,,,,,addressee,,,,king,,,,,,,,,,,,,,,,,,
7,52,,,Richard II,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
7,52,,,,,,,,,addressee,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,52,,,,,,,,,collector,,,,abbot,beate Marie Ebor',,monastery,,,,,,,,,,,,,,,
7,52,,,,,,,,,collector,,,,prior,Thurgarton',,house,,,,,,,,,,,,,,,
7,53,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
7,53,,,,,,,,,addressees,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
7,53,,,Urban VI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
7,53,,Master,Henry,de,Godbarn',licentiate in Laws,,,new canon and prebendary,,,,canon,Donyngton',,canonry,prebendary,Donyngton',prebend,,,,,,,,,,,,
7,53,,Sir,Willliam de Feriby,,,,,,former canon and prebendary,,,,canon,Donyngton',,canonry,prebendary,Donyngton',prebend,,,,,,,,,,,,
7,54,,,,,,,,,sender,,,,,,,,,,,,,,,,,,,,,,
7,54,,,,,,,,,addressee,,,,,,,,,,,,,,,,,,,,,,
7,54,,,Alexander,,[Neville],,,,collator,,,,archbishop,Ebor',,diocese,,,,,,,,,,,,,,,
7,54,,Master,John,de,Scardeburgh,,,,new canon and prebendary,,,,canon,beate Marie & sanctorum angelorum Ebor',,chapel,prebendary,beate Marie & sanctorum angelorum Ebor',chapel,,,,,,,,,,,,
7,54,,Sir,Hugh,de,Wymondswold,,,,former canon and prebendary,,,,canon,beate Marie & sanctorum angelorum Ebor',,chapel,prebendary,beate Marie & sanctorum angelorum Ebor',chapel,,,,,,,,,,,,
7,55,,,,,,,,,sender,,,,[archbishop],,,,,,,,,,,,,,,,,,
7,55,,Master,William,de,Cawode,,,,addressee,,,,commissary of official,Ebor',,court,,,,,,,,,,,,,,,
7,55,,Master,John,de,Scardeburgh,,,,new canon and prebendary,,,,canon,beate Marie & sanctorum angelorum Ebor',,chapel,prebendary,beate Marie & sanctorum angelorum Ebor',chapel,,,,,,,,,,,,
8,56,,,Alexander,,,,,,confirms ordinances,,,,[archbishop],,,,,,,,,,,,,,,,,,
8,56,,Sir,Richard,de,Ravens',,,,founder of chapel,,,,archdeacon,Lincoln',,diocese,canon,Ebor',diocese,canon,Beverlac',collegiate church,,,,,,,,,
8,56,,Sir,Robert,de,Beverlaco,utriusque iuris professores,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Walter,de,Skirlagh,utriusque iuris professores,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Richard,de,Thoern,Bachelor of decrees,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Richard,de,Chestrefeld,,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Nicholas,de,Louth,,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Richard,de,Lynseford,,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Henry,de,Snayth,,,,party,,,,canon,beati Johannis Beverlaci,,collegiate church,,,,,,,,,,,,,,,
8,56,,Sir,Richard,de,Ravenser,,,,party,,,,archdeacon,Lincoln',,diocese,,,,,,,,,,,,,,,
8,56,,Sir,John,de,Ravenser,,,,party,,,,lord of manor,Bentlay iuxta Beverlacum,,manor,,,,,,,,,,,,,,,
8,56,,Sir,John,,Withornwyk,,,,party,,,,lord of manor,Bentlay iuxta Beverlacum,,manor,,,,,,,,,,,,,,,
8,56,,Sir,Thomas,de,Etton,,,,party,,,,lord of manor,Bentlay iuxta Beverlacum,,manor,,,,,,,,,,,,,,,
8,56,,,Richard II,,,,,,licensor,,,,king,,,,,,,,,,,,,,,,,,
8,56,,,Thomas,de,Roos,,,,licensor,,,,chief lord of the fee?,,,,,,,,,,,,,,,,,,
8,56,,,Richard,de,Reveneser,,,,masses to be said for,,,,archdeacon,Lincoln',,diocese,,,,,,,,,,,,,,,
8,56,,,Edward III,,,,,,masses to be said for,,,,king,,,,,,,,,,,,,,,,,,
8,56,,,Isabella,,,,,,masses to be said for,,,,queen,,,,,,,,,,,,,,,,,,
8,56,,,Philippa,,,,,,masses to be said for,,,,queen,,,,,,,,,,,,,,,,,,
8,56,,,John,de,Benteley,,,,masses to be said for,,,,clerk,,,,,,,,,,,,,,,,,,
8,56,,,,[de],[Ravenser],,,,masses to be said for,,,,father of Richard and John,,,,,,,,,,,,,,,,,,
8,56,,,,[de],[Ravenser],,,,masses to be said for,,,,mother of Richard and John,,,,,,,,,,,,,,,,,,
8,56,,,Richard,de,Reveneser,,,,celebrant?,,,,archdeacon,Lincoln',,diocese,,,,,,,,,,,,,,,
8,56,,Master,Adam,de,Evesham,,,,celebrant?,,,,,,,,,,,,,,,,,,,,,,
8,56,,,Idonea,de,Percy,,"lady, late",,masses to be said for,,,"lady, late",,,,,,,,,,,,,,,,,,,
8,56,,,Richard II,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
8,56,,,Edward III,,,,,,licensor,,,,king,,,,,,,,,,,,,,,,,,
8,56,,,Richard,de,Reveneser,,,,licensee,,,,canon,Beverl',,collegiate church,,,,,,,,,,,,,,,
8,56,,,John,de,Ravenser,,,,holder of two parts of manor,,,,chaplain,,,,,,,,,,,,,,,,,,
8,56,,,John,,Withornwyk,,,,holder of two parts of manor,,,,chaplain,,,,,,,,,,,,,,,,,,
8,56,,,Thomas,de,Etton,,,,holder of two parts of manor,,,,chaplain,,,,,,,,,,,,,,,,,,
8,56,,,John,de,Frothingham,,,,holder of two parts of manor,,,,chaplain,,,,,,,,,,,,,,,,,,
8,56,,,Roger,,Lassels,,,,made inquisition,,,,former escheator,Ebor',,county,,,,,,,,,,,,,,,
8,56,,,Joan,,,,,,dowager/holder of third part of manor in dower,,,,late wife of Thomas de Bentlay,,,,,,,,,,,,,,,,,,
8,56,,,Thomas,de,Bentlay,,knight,,,,,knight,,,,,,,,,,,,,,,,,,,
8,56,,,Thomas,de,Roos,,,,licensor,,,,lord,Hamelak,,?,,,,,,,,,,,,,,,
9,57,,,Alexander,,[Neville],,,,sender,,,,[archbishop],[York],,diocese,,,,,,,,,,,,,,,
9,57,,Sir,Roger,de,Ripon',,,,addressee,,,,priest,,,,precentor,Ebor',church,,,,,,,,,,,,
9,57,,Master,Hugh,,Wymondeswold,,,,former precentor,,,,precentor,Ebor',,church,,,,,,,,,,,,,,,
9,58,,,[Alexander],,[Neville],,,,sender,,,,[archbishop],[York],,,,,,,,,,,,,,,,,
9,58,,,,,,,,,addressees,,,,chapter,Ebor',,[cathedral church],,,,,,,,,,,,,,,
9,58,,Sir,Roger,de,Ripon',,,,new precentor,,,,priest,,,,,,,,,,,,,,,,,,
9,59,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,59,,Master,William,de,Kexby,bachelor of Theology,,,addressee,,,,new precentor,Ebor',,church,,,,,,,,,,,,,,,
,59,,Sir,Roger,de,Ripon',,,,former precentor,,,,,,,,,,,,,,,,,,,,,,
 ,60,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,60,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
,60,,Master,William,de,Kexby,bachelor of Theology,,,to be inducted,,,,precentor,,,,,,,,,,,,,,,,,,
9,61,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,61,,Sir,Roger,de,Ripon',,,,new archdeacon,,,,archdeacon,Clivel',,archdeaconry,,,,,,,,,,,,,,,
,61,,Master,William,de,Kexby,,,,former archdeacon,,,,,,,,,,,,,,,,,,,,,,
9,62,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,62,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
,62,,Sir,Roger,de,Ripon',,,,to be inducted,,,,archdeacon,,,,,,,,,,,,,,,,,,
9,63,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,63,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
,63,,,,,,,,,addressee,,,,dean,Ebor',,church,,,,,,,,,,,,,,,
,63,,,Urban VI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
,63,,Sir,John,,[ ],,,,new canon and prebendary,,,,canon,[Strensall],,canonry,prebendary,[Strensall],prebend,cardinal-priest,Sancte Ro[]ne,titular church,,,,,,,,,
,63,,,Francis,,[Teobaldeschi],,,,former canon and prebendary,,,,cardinal-priest,Sancte Sabine,S. Sabine,titular church,,,,,,,,,,,,,,,
,63,,,Philip,,[ ],,,,proctor of new canon and prebendary,,,,archbishop,Cassellen',Cashel,diocese,,,,,,,,,,,,,,,
9,64,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,64,,,,,,,,,addressees,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
,64,,,,,,,,,addressee,,,,dean,Ebor',,cathedral church,,,,,,,,,,,,,,,
,64,,,Urban VI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
,64,,Master,John,,Mowbray,utriusque iuris doctor,,,new canon with expectation of prebend,,,,,,,,,,,,,,,,,,,,,,
,64,,Master,Hugh,de,Wymondeswald,,,,former canon and prebendary,,,,canon,Wartyll,,canonry,prebendary,Wartyll,prebend,,,,,,,,,,,,
,64,,Sir,John,,Bacon,,,,in disputed possession??,,,,,,,,,,,,,,,,,,,,,,
9,65,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,65,,Sir,John,,Giffon',,,,addressee,,,,canon,beate Marie & sanctorum angelorum,,chapel,prebendary,beate Marie & sanctorum angelorum,chapel,,,,,,,,,,,,
,65,,Sir,John,de,Burton',,,,former canon and prebendary,,,,lately rector,Wispyngton',,church (Lincoln' dioc'),,,,,,,,,,,,,,,
,65,,Sir,John,de,Sandale,,,,new canon and prebendary,,,,lately rector,Ordesale,,church (York dioc'),,,,,,,,,,,,,,,
9,66,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,66,,Master,John,de,Shirburn,sacre pagine professori,,,adressee,,,,new chancellor,Ebor',,church,,,,,,,,,,,,,,,
,66,,Master,Thomas,de,Fernilagh,,,,former chancellor,,,,,,,,,,,,,,,,,,,,,,
9,67,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,67,,Sir,John,de,Clone,,,,addressee,,,,new canon,beate Marie & sanctorum angelorum,,chapel,prebendary,beate Marie & sanctorum angelorum,chapel,,,,,,,,,,,,
,67,,Master,Humphrey,de,Charlton',,,,former canon and prebendary,,,,former canon,beate Marie & sanctorum angelorum,,chapel,prebendary,beate Marie & sanctorum angelorum,chapel,,,,,,,,,,,,
,67,,Master,Robert,de,Manfeld,,,,former canon and prebendary,,,,former canon,beate Marie & sanctorum angelorum,,chapel,prebendary,beate Marie & sanctorum angelorum,chapel,,,,,,,,,,,,
9,68,,,,,,,,,obedience sworn to,,,,archbishop,,,,,,,,,,,,,,,,,,
,68,,Sir,John,,Stayndrop,,,,took oath of obedience,,,,vicar,Ripon',,[church],,,,,,,,,,,,,,,
,68,,Sir,Robert,,Bashan',,,,took oath of obedience,,,,vicar,Ripon',,[church],,,,,,,,,,,,,,,
,68,,Sir,Richard,,Wakefeld,,,,took oath of obedience,,,,vicar,Ripon',,[church],,,,,,,,,,,,,,,
9,68,,,,,,,,,obedience sworn to,,,,archbishop,,,,,,,,,,,,,,,,,,
,68,,Sir,John,,Clynt,,junior,,took oath of obedience,,,,vicar-choral,Ripon',,[church],,,,,,,,,,,,,,,
,68,,Sir,John,,Bondgate,,,,took oath of obedience,,,,vicar-choral,Ripon',,[church],,,,,,,,,,,,,,,
,68,,Sir,John,,Kilyngale,,,,took oath of obedience,,,,vicar-choral,Ripon',,[church],,,,,,,,,,,,,,,
9,69,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,69,,,,,,,,,addressees,,,,chapter,Ebor',,church,,,,,,,,,,,,,,,
,69,,,John,,Bacon,,,,clerk,,,,new prebendary,Hustwayt,,prebend,,,,,,,,,,,,,,,
,69,,Sir,John,de,Wellebaorne,,,,former prebendary,,,,prebendary,Hustwayt,,prebend,,,,,,,,,,,,,,,
10,70,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,70,,Sir,John,,Giffon',,,,addressee,,,,canon,beate Marie & sanctorum angelorum,,chapel,,,,,,,,,,,,,,,
,70,,Master,William,de,Cawode,,,,former canon and prebendary,,,,canon,beate Marie & sanctorum angelorum,,chapel,prebendary,"stall, sub-deacon",prebend,,,,,,,,,,,,
,70,,Sir,Thomas,de,Brustlet,,,,new canon and prebendary,,,,former rector,Belesby,,church (Lincoln' dioc'),,,,,,,,,,,,,,,
10,71,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,71,,,,,,,,,addressee,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
,71,,,Urban VI,,,,,,,,,,Pope,,,,,,,,,,,,,,,,,,
,71,,Master,Thomas,la,Ware,licentiate in Arts,,,new canon and prebendary,,,,canon,Grendall,,canonry,prebendary,Grendall,prebend,,,,,,,,,,,,
,71,,Master,John,de,Thoresby,,,,former canon and prebendary,,,,canon,Grendall,,canonry,prebendary,Grendall,prebend,,,,,,,,,,,,
10,72,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,72,,,,,,,,,addressees,,,,chapter,Ripon',,collegiate church,,,,,,,,,,,,,,,
,72,,,Richard II,,,,,,nominator,,,,king,,,,,,,,,,,,,,,,,,
,72,,Sir,John,,Bouryng,,,,new canon and prebendary,,,priest,canon,Nunwyk,,canonry,prebendary,Nunwyk,prebend,,,,,,,,,,,,
,72,,Master,John,de,Thoresby,,,,former canon and prebendary,,,,,,,,,,,,,,,,,,,,,,
10,73,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,73,,Master,Robert,de,Manfeld,,,,addressee,,,,,,,,,,,,,,,,,,,,,,
,73,,,Robert,de,Scampston',,,,proctor of former canon and prebendary,,,,canon,Husthwayt,,canonry,prebendary,Husthwayt,prebend,,,,,,,,,,,,
,73,,,John,,Bakun,,,,former canon and prebendary,,,,canon,Husthwayt,,canonry,prebendary,Husthwayt,prebend,,,,,,,,,,,,
10,74,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,74,,,John,,Bakun,,,,addressee,,,clerk,canon,Wystowe,,canonry,prebendary,Wystowe,prebend,,,,,,,,,,,,
,74,,Master,Robert,de,Manfeld,,,,former canon and prebendary,,,,canon,Wystowe,,canonry,prebendary,Wystowe,prebend,,,,,,,,,,,,
,74,,,Robert,de,Scampston',,,,proctor of new canon and prebendary,,,clerk,,,,,,,,,,,,,,,,,,,
10,75,,,,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
,75,,,John,,Bacun,,,,addressee,,,clerk,,,,,,,,,,,,,,,,,,,
,75,,Sir,John,,Daventre,,,de Brome,former canon and prebendary,,,,canon,Driffeld,,canonry,prebendary,Driffeld,prebend,,,,,,,,,,,,
,75,,,William,,Sayene,,,,proctor of former canon and prebendary,,,,,,,,,,,,,,,,,,,,,,
